"order_id","customer_id","order_date","delivery_date","status","total_amount","delivery_address","promo_code","payment_method"
5460,1058,2024-08-17 15:33:00.000,"2024-08-18",delivered,1431.64,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 84",FRESH20,card
5461,1126,2024-09-20 10:44:00.000,"2024-09-21",delivered,1373.77,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 46",,sbp
5462,1614,2024-02-20 15:28:00.000,"2024-02-21",delivered,486.74,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 5",,card
5463,801,2024-07-29 19:24:00.000,"2024-07-30",delivered,1459.54,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 53",,card
5464,1976,2024-08-17 16:39:00.000,"2024-08-18",delivered,1719.9,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 1",SUMMER15,sbp
5465,1671,2024-02-24 15:40:00.000,"2024-02-25",delivered,431.57,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 15",,sbp
5466,1370,2024-06-13 16:35:00.000,"2024-06-14",confirmed,1064.73,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 72",,card
5467,1523,2024-08-22 08:46:00.000,"2024-08-23",delivered,1600.28,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 1",,sbp
5468,1783,2024-10-16 13:53:00.000,"2024-10-17",delivered,326.24,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 49",FRESH20,sbp
5469,1864,2024-08-11 14:16:00.000,"2024-08-12",delivered,1068.3,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 45",FRESH20,card
5470,2258,2024-08-24 12:59:00.000,"2024-08-25",delivered,2313.05,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 87",FRESH20,cash
5471,2455,2024-06-01 20:16:00.000,"2024-06-02",delivered,1883.36,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 52",WELCOME10,card
5472,836,2024-09-07 13:36:00.000,"2024-09-08",delivered,124.68,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 95",,card
5473,915,2024-10-23 14:46:00.000,"2024-10-24",delivered,767.64,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 89",,sbp
5474,2354,2024-11-21 13:50:00.000,"2024-11-22",delivered,1309.03,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 55",SUMMER15,cash
5475,1998,2024-07-24 18:22:00.000,"2024-07-25",delivered,2586.01,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 72",WELCOME10,card
5476,2224,2024-02-02 16:55:00.000,"2024-02-03",delivered,1620.36,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 71",WELCOME10,cash
5477,1389,2024-08-07 08:59:00.000,"2024-08-08",delivered,1203.82,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 72",,card
5478,1196,2024-07-12 16:32:00.000,"2024-07-13",delivered,1124.79,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 68",,card
5479,628,2024-02-03 08:34:00.000,"2024-02-04",delivered,1430.84,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 47",WELCOME10,card
5480,369,2024-08-04 17:02:00.000,"2024-08-05",confirmed,2196.3,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 60",SUMMER15,cash
5481,740,2024-06-23 15:21:00.000,"2024-06-24",delivered,972.65,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 47",SUMMER15,card
5482,2195,2024-11-24 10:56:00.000,"2024-11-25",delivered,532.78,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 51",WELCOME10,card
5483,382,2024-08-15 17:24:00.000,"2024-08-16",delivered,223.56,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 30",FRESH20,card
5484,573,2024-05-19 17:10:00.000,"2024-05-20",delivered,1879.1,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 63",,cash
5485,1660,2024-11-09 08:21:00.000,"2024-11-10",delivered,1525.75,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 38",,card
5486,2262,2024-05-27 08:24:00.000,"2024-05-28",delivered,778.1,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 76",SUMMER15,card
5487,1841,2024-04-18 10:46:00.000,"2024-04-19",delivered,162.78,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 42",,card
5488,2271,2024-01-05 09:49:00.000,"2024-01-06",delivered,1422.59,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 27",,card
5489,2081,2024-11-03 16:58:00.000,"2024-11-04",delivered,1120.54,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 23",WELCOME10,card
5490,2090,2024-04-12 15:55:00.000,"2024-04-13",delivered,1205.54,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 90",,card
5491,1821,2024-09-27 15:08:00.000,"2024-09-28",delivered,649.68,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 27",FRESH20,card
5492,356,2024-05-17 12:35:00.000,"2024-05-18",cancelled,356.9,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 40",WELCOME10,sbp
5493,317,2024-11-03 18:58:00.000,"2024-11-04",delivered,193.25,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 7",,card
5494,667,2024-11-08 08:39:00.000,"2024-11-09",delivered,278.6,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 95",,cash
5495,1634,2024-10-14 16:49:00.000,"2024-10-15",delivered,2781.26,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 34",,cash
5496,17,2024-09-04 15:34:00.000,"2024-09-05",delivered,1967.27,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 89",,cash
5497,227,2024-05-23 11:57:00.000,"2024-05-24",delivered,265.72,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 34",,card
5498,2283,2024-03-21 08:14:00.000,"2024-03-22",delivered,629.43,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 32",FRESH20,card
5499,2223,2024-02-22 18:57:00.000,"2024-02-23",delivered,2993.34,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 84",SUMMER15,card
5500,968,2024-06-24 16:57:00.000,"2024-06-25",delivered,2499.33,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 10",,card
5501,2255,2024-04-09 10:48:00.000,"2024-04-10",confirmed,906.38,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 14",WELCOME10,cash
5502,2260,2024-09-23 15:35:00.000,"2024-09-24",delivered,368.82,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 72",FRESH20,card
5503,1360,2024-10-12 14:46:00.000,"2024-10-13",delivered,905.0,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 43",,card
5504,552,2024-03-22 19:34:00.000,"2024-03-23",delivered,338.58,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 3",FRESH20,cash
5505,1484,2024-02-16 15:10:00.000,"2024-02-17",delivered,1866.88,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 89",,card
5506,2347,2024-04-02 09:15:00.000,"2024-04-03",delivered,1637.05,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 23",FRESH20,card
5507,1658,2024-01-23 10:06:00.000,"2024-01-24",cancelled,256.02,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 35",FRESH20,sbp
5508,306,2024-06-18 16:17:00.000,"2024-06-19",delivered,2848.73,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 83",,card
5509,2378,2024-04-21 08:16:00.000,"2024-04-22",delivered,2355.63,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 12",,card
5510,632,2024-10-27 13:24:00.000,"2024-10-28",delivered,1459.01,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 100",,cash
5511,1306,2024-02-09 17:28:00.000,"2024-02-10",delivered,2356.41,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 33",FRESH20,sbp
5512,1512,2024-07-19 08:14:00.000,"2024-07-20",delivered,1300.25,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 58",SUMMER15,card
5513,130,2024-02-24 20:54:00.000,"2024-02-25",delivered,800.09,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 50",,sbp
5514,1372,2024-08-29 09:17:00.000,"2024-08-30",delivered,2273.39,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 5",FRESH20,card
5515,1735,2024-01-16 19:30:00.000,"2024-01-17",delivered,506.8,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 11",,cash
5516,2396,2024-09-13 17:42:00.000,"2024-09-14",confirmed,614.56,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 31",FRESH20,sbp
5517,1615,2024-06-19 20:46:00.000,"2024-06-20",delivered,21.69,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 65",,cash
5518,1757,2024-01-04 11:06:00.000,"2024-01-05",delivered,1254.55,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 93",FRESH20,card
5519,1751,2024-10-12 13:25:00.000,"2024-10-13",delivered,147.82,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 67",,card
5520,1030,2024-11-11 08:17:00.000,"2024-11-12",delivered,1015.55,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 21",WELCOME10,card
5521,144,2024-05-09 20:22:00.000,"2024-05-10",delivered,1280.0,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 45",SUMMER15,cash
5522,694,2024-10-18 10:31:00.000,"2024-10-19",cancelled,733.28,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 43",WELCOME10,sbp
5523,27,2024-01-03 13:32:00.000,"2024-01-04",delivered,376.38,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 5",SUMMER15,card
5524,1943,2024-02-18 16:17:00.000,"2024-02-19",confirmed,1692.22,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 68",WELCOME10,card
5525,1931,2024-11-16 16:58:00.000,"2024-11-17",delivered,1740.13,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 73",,cash
5526,1986,2024-07-17 08:21:00.000,"2024-07-18",delivered,623.97,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 24",,card
5527,1780,2024-06-20 15:21:00.000,"2024-06-21",delivered,258.18,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 8",,cash
5528,2187,2024-10-29 09:47:00.000,"2024-10-30",cancelled,1948.66,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 76",,sbp
5529,1239,2024-03-22 13:35:00.000,"2024-03-23",delivered,1074.19,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 27",,sbp
5530,1865,2024-01-18 16:52:00.000,"2024-01-19",delivered,1263.71,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 48",WELCOME10,card
5531,367,2024-07-25 14:23:00.000,"2024-07-26",delivered,1508.02,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 33",SUMMER15,cash
5532,158,2024-02-16 14:35:00.000,"2024-02-17",delivered,957.43,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 11",WELCOME10,card
5533,20,2024-11-14 19:39:00.000,"2024-11-15",delivered,618.24,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 65",WELCOME10,cash
5534,1519,2024-11-12 11:39:00.000,"2024-11-13",delivered,1549.62,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 75",,card
5535,2021,2024-01-14 14:55:00.000,"2024-01-15",delivered,738.38,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 14",SUMMER15,sbp
5536,2390,2024-04-21 14:23:00.000,"2024-04-22",delivered,798.36,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 23",,card
5537,2112,2024-02-24 11:18:00.000,"2024-02-25",delivered,1326.55,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 88",,card
5538,2054,2024-04-28 18:38:00.000,"2024-04-29",delivered,1296.09,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 44",SUMMER15,sbp
5539,1558,2024-11-28 10:54:00.000,"2024-11-29",delivered,535.31,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 54",,sbp
5540,805,2024-10-01 17:25:00.000,"2024-10-02",delivered,2965.28,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 100",,card
5541,2404,2024-02-19 13:47:00.000,"2024-02-20",delivered,1175.08,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 52",,cash
5542,1670,2024-02-04 13:38:00.000,"2024-02-05",delivered,1929.42,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 50",WELCOME10,cash
5543,2026,2024-02-11 18:46:00.000,"2024-02-12",delivered,45.19,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 63",FRESH20,sbp
5544,1129,2024-05-02 20:04:00.000,"2024-05-03",delivered,1582.68,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 12",FRESH20,sbp
